Event_ID,ig_year,year,t_rel,ndvi,nbr,sar_vh,gedi_rh98
OR4410112190920170810,2017,2017.0,0.0,0.7297574154002917,0.5744905228185453,-15.423967792597695,
OR4410112199420170810,2017,2017.0,0.0,0.8537086169979368,0.7552723852778467,-14.618477097566602,
OR4412912209720170811,2017,2017.0,0.0,0.840706658514563,0.7298164540518826,-14.601919892173507,
OR4404612205520170810,2017,2017.0,0.0,0.8219521499867473,0.7113074602957334,-14.573583362637152,
OR4292412221220160728,2016,2017.0,1.0,0.35712547900010494,-0.026300282524155477,-18.8292669782008,
OR4279812231820170725,2017,2017.0,0.0,0.562202842884907,0.3294477622040568,-15.893970915649518,
OR4254212214420170810,2017,2017.0,0.0,0.6543428578507446,0.49224435475584555,-14.942692805694733,
OR4298012228220170729,2017,2017.0,0.0,0.5209521974218962,0.2900246467950858,-15.879248971643216,
OR4311112241120170811,2017,2017.0,0.0,0.7626781154494001,0.6394279126638467,-14.533585830010642,
OR4303712246520170809,2017,2017.0,0.0,0.7448353713314527,0.5969521821963093,-14.408323222449042,
OR4294112254720170808,2017,2017.0,0.0,0.8059138992579166,0.6840473560566491,-14.368996613769445,
OR4309112272520170810,2017,2017.0,0.0,0.7846823311903893,0.6321536612077645,-14.950528690744374,
OR4318212230620170809,2017,2017.0,0.0,0.7919926013746376,0.6792374094045929,-14.764156994559977,
OR4340212236220170810,2017,2017.0,0.0,0.7972385163778919,0.6590957436478821,-14.450245838734917,
OR4320912249720170811,2017,2017.0,0.0,0.8143652199931988,0.7105104812542552,-14.71172094287941,
OR4330612262220170812,2017,2017.0,0.0,0.8098745733874302,0.6882842723663948,-14.697215054252025,
OR4331112282720170810,2017,2017.0,0.0,0.8662666430264085,0.7595578383498113,-14.905731717009722,
OR4375212142520170829,2017,2017.0,0.0,0.5297116699723929,0.26771870336520165,-16.764731325658914,
OR4258012299020180822,2018,2017.0,-1.0,0.7907038021242786,0.6586504391209217,-15.360462107801295,
OR4307312203920180715,2018,2017.0,-1.0,0.5609756233408292,0.2897265032815872,-16.759779043014507,
OR4275312292520180715,2018,2017.0,-1.0,0.783771041069708,0.6450451927308899,-14.73921137689742,
OR4293812266120180715,2018,2017.0,-1.0,0.8278880300649524,0.7161830163394579,-14.910499154306546,
OR4282612280720180716,2018,2017.0,-1.0,0.802798977646134,0.6629698344097791,-14.65480530007152,
CA4143512316220170626,2017,2017.0,0.0,0.6726617013872124,0.4784494936504329,-13.861716784400107,
OR4209912285420180715,2018,2017.0,-1.0,0.7905233921983191,0.6606799430412186,-14.63850663316658,
CA4186612267020190905,2019,2017.0,-2.0,0.5363431867856081,0.28640619779701143,-12.750289457729178,
CA4018412336320170808,2017,2017.0,0.0,0.6594941456424971,0.47598515417185283,-15.869201631513462,
CA4011512332020170808,2017,2017.0,0.0,0.5961547152466349,0.41772395697078557,-16.482297354938407,
CA4077112312420170831,2017,2017.0,0.0,0.7009413098365241,0.5142076845625241,-14.337599021073757,
CA4083912297820170808,2017,2017.0,0.0,0.745726958224364,0.5844298793070174,-14.580102092753869,
CA4022812303620170913,2017,2017.0,0.0,0.7052791440685175,0.5299825317938001,-14.94672840946115,
CA4010912278920190905,2019,2017.0,-2.0,0.6182184739016406,0.40417291009925854,-14.280802230882037,
CA4088712301420190905,2019,2017.0,-2.0,0.7318149435317789,0.5587486855067944,-15.049714155255078,
CA4061612352420180904,2018,2017.0,-1.0,0.7983241598614227,0.6903938646985978,-14.26253524147507,
CA4089112222820180809,2018,2017.0,-1.0,0.799041315400849,0.6658507347073955,-14.270166228121274,
CA4094312242720180905,2018,2017.0,-1.0,0.7307919347303411,0.5915653145232698,-14.581373504840279,
OR4517811742720190728,2019,2018.0,-1.0,0.5519609883049889,0.3310232984500584,-15.601855135950593,
OR4563012190420170902,2017,2018.0,1.0,0.5450045869696448,0.25226130552503084,-16.012086407424867,
ID4540111652720170908,2017,2018.0,1.0,0.4907032009135849,0.22545742720538595,-16.845220571324187,
OR4540011770020161024,2016,2018.0,2.0,0.5416658789058613,0.33504417608906567,-16.668171833802337,
ID4554811595020170801,2017,2018.0,1.0,0.48546286641860137,0.15719216788033394,-15.494468569569824,
ID4431311660320161007,2016,2018.0,2.0,0.19667120882480882,-0.043301527656237924,-23.234847728102316,
ID4489011641020160503,2016,2018.0,2.0,0.6263773520164949,0.44037195058446804,-16.92518074356404,
WA4610611995920180908,2018,2018.0,0.0,0.17587877090629161,-0.08251001056409345,-28.711487264161857,
ID4601011688120170715,2017,2018.0,1.0,0.2798365269388608,0.1011382875221851,-20.82470219888937,
WA4567012103420180801,2018,2018.0,0.0,0.19795722384602843,-0.19031377860162615,-24.820882577395377,
ID4544811630920160818,2016,2018.0,2.0,0.2847884792770229,0.12228457663613004,-18.28833561057883,
OR4560011651620170711,2017,2018.0,1.0,0.267287427787301,0.07017959175306807,-19.372292426343616,
OR4597411899820180729,2018,2018.0,0.0,0.19152925874431712,-0.054477933901758785,-26.828731029943135,
WA4597011911020180622,2018,2018.0,0.0,0.18068450336827688,-0.24393779910335534,-26.233132208234053,
OR4548011857620180810,2018,2018.0,0.0,0.24596100991502287,0.08378069505485164,-22.154978581506846,
ID4603311692920180809,2018,2018.0,0.0,0.24379078072048246,-0.002867226124572607,-20.214840657279964,
ID4603611671720170715,2017,2018.0,1.0,0.3235857361890881,0.14838446181535864,-19.773657934740402,
ID4458311709720180915,2018,2018.0,0.0,0.2580261339813212,0.11346891343792133,-21.295914660037894,
ID4490011637920180515,2018,2018.0,0.0,0.6629477755169467,0.4641698123686873,-16.59901159343296,
OR4531411905220180816,2018,2018.0,0.0,0.21339917729417285,-0.0033341967343654996,-23.511945012145954,
ID4427411715120180716,2018,2018.0,0.0,0.170849275412496,-0.12685365339590887,-24.783717136373877,
OR4443511721920170803,2017,2018.0,1.0,0.2037355249867403,9.624452365944644E-4,-19.91655873307926,
ID4447411719020180725,2018,2018.0,0.0,0.18131523290234444,-0.09412763288900308,-21.041686654712773,
OR4562412106720160701,2016,2018.0,2.0,0.22357557487512422,0.15897589119532876,-25.17953894191898,
ID4533411639120180723,2018,2018.0,0.0,0.5752068997532358,0.35261948797733,-15.599391481441533,
OR4596611865220190731,2019,2018.0,-1.0,0.1988530117958811,0.04204777792764414,-25.616989621272946,
ID4451711685020180725,2018,2018.0,0.0,0.2153613767457215,-0.16176916944123623,-21.984219645362042,
ID4467611644820180726,2018,2018.0,0.0,0.3071064448528369,0.01914879032961926,-20.15962642913604,
OR4511811697520181030,2018,2018.0,0.0,0.5834242958708452,0.30416314814917333,-16.097191503598424,
OR4576011699020161024,2016,2018.0,2.0,0.5411329066395882,0.3381670073534238,-17.39785240647273,
ID4253511698720170918,2017,2018.0,1.0,0.25225721671542517,-0.049453492423013674,-22.354435226831555,
ID4248911688820190828,2019,2018.0,-1.0,0.40716989597221265,0.13640853607518716,-18.44671456477591,
OR4462111846220170616,2017,2018.0,1.0,0.5270546624878486,0.24122844136769334,-17.93078923898225,
OR4414911858320190930,2019,2018.0,-1.0,0.5142788893497504,0.22600788213605788,-18.304718072763247,
OR4372011979020160515,2016,2018.0,2.0,0.47146886771682395,0.2292435074157992,-17.92410345847157,
OR4372111979120170504,2017,2018.0,1.0,0.4135791135260701,0.15867198353765374,-18.20801378179503,
CA4137212197020190922,2019,2018.0,-1.0,0.5026968463191015,0.26866260418968496,-17.82443442067993,
OR4265012175420190503,2019,2018.0,-1.0,0.4642276021679503,0.21580852574090248,-18.016214139354506,
OR4304512197320190915,2019,2018.0,-1.0,0.5268064693646217,0.2786625705590789,-17.327185761603765,
CA4119012308020171102,2017,2018.0,1.0,0.6767340470081622,0.4844421885784788,-14.188473749464913,
OR4396011847820161001,2016,2018.0,2.0,0.2837717629339528,0.02130611275356033,-21.151587836552412,
OR4417011845020160926,2016,2018.0,2.0,0.5011584509956796,0.21201767462659377,-17.442322533755828,
OR4305111881420170401,2017,2018.0,1.0,0.5627325028213298,0.4127799290497101,-23.8429678242184,
CA3719112078820191002,2019,2018.0,-1.0,0.3827291225328221,0.2780547416053466,-22.417388417585574,
OR4441112073920191031,2019,2018.0,-1.0,0.4289868786028467,0.21084743853640547,-17.679598075244762,
OR4442412039420190903,2019,2018.0,-1.0,0.5798840018655851,0.35599697862998364,-17.486521736206765,
OR4382511970020181020,2018,2018.0,0.0,0.4747115027062675,0.22965833969206523,-18.28980031746077,
OR4359512099520190923,2019,2018.0,-1.0,0.4036605744441174,0.11060699241642874,-18.896920645366176,
CA4179612108320170813,2017,2018.0,1.0,0.17730698911171075,0.04321107218855476,-24.014632808385105,
OR4473012140020160415,2016,2018.0,2.0,0.41226392837694137,0.16037244318809427,-19.205108491520424,
CA4077412213620180201,2018,2018.0,0.0,0.6278861794111333,0.43872496715601916,-14.673344976808378,
CA4192012170520180516,2018,2018.0,0.0,0.552884883491716,0.5164323101890432,-23.352242661347397,
OR4287611889620190315,2019,2018.0,-1.0,0.5202131249375022,0.35477458019292246,-24.393000971636784,
OR4383111898220190520,2019,2018.0,-1.0,0.45831340369159057,0.17620885106385925,-19.344932372733325,
OR4421611929720181025,2018,2018.0,0.0,0.6259725687976352,0.3989371801455554,-17.197685354841056,
OR4261612132420180510,2018,2018.0,0.0,0.3936536145840184,0.028224366550307314,-19.39452788378641,
OR4441412049420180508,2018,2018.0,0.0,0.5547403396058568,0.28026999501592437,-17.113865003438875,
CA4193212150720180221,2018,2018.0,0.0,0.5717366619317213,0.6299353957636754,-18.194722168330436,
OR4463911860120181026,2018,2018.0,0.0,0.5648613224380065,0.3374747656519232,-17.661253927234995,
CA3759811955420160626,2016,2018.0,2.0,0.44990394812240936,0.2142119798749406,-15.343155760093936,
CA3755212015420190901,2019,2018.0,-1.0,0.31974660948866396,0.1602182205822491,-17.726791713218844,
CA3641011873720181004,2018,2018.0,0.0,0.7107646842036611,0.5469859616765116,-15.117018354614581,
ID4273611666120160929,2016,2018.0,2.0,0.23630591809882986,-0.04128356912504271,-22.617571499424297,
CA3744911965020170829,2017,2018.0,1.0,0.43097762533026307,0.13880714850499837,-16.47903804378268,
CA3721711946920170903,2017,2018.0,1.0,0.38125769395517983,0.07202258850545849,-16.92880666949839,
CA3700411949520160730,2016,2018.0,2.0,0.33893004882546623,0.1265383537680776,-17.379323139131372,
CA3779911892220160804,2016,2018.0,2.0,0.3076767829497694,0.08115635599544853,-19.896813443090572,
CA3778011892120160917,2016,2018.0,2.0,0.26677866500947617,0.03255219075590491,-21.8624213814717,
CA3753811959820170813,2017,2018.0,1.0,0.4285035411748953,0.16280875079356025,-15.613908711945367,
CA3764411961820170801,2017,2018.0,1.0,0.4254451723070254,0.13179329937420667,-16.673275160822467,
CA3760511996620191006,2019,2018.0,-1.0,0.5551043992582697,0.37272735954422337,-15.242255520298638,
CA3756511912720180611,2018,2018.0,0.0,0.445388716461931,0.1964298566620065,-15.312697246274917,
CA3765211988120180713,2018,2018.0,0.0,0.3902074268475719,0.20986079958109655,-15.179067369912074,
CA3782611887220190726,2019,2018.0,-1.0,0.3817974231912935,0.16734083047695286,-18.33862667758246,
OR4440811838320160731,2016,2018.0,2.0,0.44351088262511074,0.1301122100751076,-18.3057306129932,
OR4428511846020190809,2019,2018.0,-1.0,0.6283018340081996,0.38915315810411255,-15.791081135474462,
CA4005312066920190904,2019,2018.0,-1.0,0.585922300938208,0.3843204383955294,-16.763009838314204,
CA3837311989620170819,2017,2018.0,1.0,0.36977772654402463,0.06579411776497114,-16.53924143407157,
NV3882011959620171003,2017,2018.0,1.0,0.2263475220186267,0.01718111634606387,-19.520301247191057,
CA3834911992920180801,2018,2018.0,0.0,0.5157707030458644,0.300615513332409,-15.626154268758622,
CA3839611945120180904,2018,2018.0,0.0,0.38447616277474805,0.1456431924219733,-18.14043262787757,
CA3872412014620191010,2019,2018.0,-1.0,0.6085220117470289,0.4231250610435544,-15.601935113484993,
CA3780912030120160926,2016,2018.0,2.0,0.4065489270884422,0.18724258272881494,-16.409330206564803,
CA3761912020720170716,2017,2018.0,1.0,0.3028935658761005,0.08760666295478937,-18.00137159538488,
CA3812011994120170904,2017,2018.0,1.0,0.5380013184087283,0.32219038583134024,-15.652716382726014,
CA3611312128920160604,2016,2018.0,2.0,0.3764250277934324,0.11849965103571349,-17.9785755714164,
CA3606812023620170420,2017,2018.0,1.0,0.21404387363704538,0.031143606762170973,-30.278789320956975,
OR4407812030820160929,2016,2018.0,2.0,0.4071107114385121,0.11743332897229138,-18.52078196101654,
OR4447912049720170909,2017,2018.0,1.0,0.45031093019877894,0.12014300971295859,-18.051541518628103,
OR4504511946220190805,2019,2018.0,-1.0,0.5370783316540728,0.33453707148119416,-17.170168195359,
OR4272312062320160817,2016,2018.0,2.0,0.24183642623485385,0.11537141676797687,-19.69746582613913,
OR4265012082720180815,2018,2018.0,0.0,0.47845637730697244,0.2105035287577773,-16.91951526591939,
CA4130712105620170725,2017,2018.0,1.0,0.2832739218757045,0.07657694878436547,-18.639973710092242,
CA4146612032120170803,2017,2018.0,1.0,0.33325751860959313,0.08020092836521377,-18.61956561600429,
CA4128112031520160917,2016,2018.0,2.0,0.45918615756685277,0.2324266109562292,-16.501518826848503,
CA4139512105720180815,2018,2018.0,0.0,0.3808940647960236,0.18120334985577752,-18.147805782447975,
CA4036812080220160911,2016,2018.0,2.0,0.27089597027982093,0.017736467639989657,-19.677493775809683,
CA3990612097220170729,2017,2018.0,1.0,0.5196392094791732,0.2906769453538745,-15.71625513400462,
CA4063012088020180727,2018,2018.0,0.0,0.26158412951170074,-0.047683741035605465,-16.668346153818483,
CA3982012144020181108,2018,2018.0,0.0,0.5960232571802139,0.47442049895333666,-16.36282383844575,
CA3895812085620160628,2016,2018.0,2.0,0.6003930418961747,0.3940996811004383,-15.365556707850244,
CA3946112141320170707,2017,2018.0,1.0,0.3378937931199985,0.1381193950793282,-16.821107952563896,
CA3839112224120171009,2017,2018.0,1.0,0.4155972713171679,0.21256693201392907,-18.282592324526846,
CA3838712252020171009,2017,2018.0,1.0,0.4893544144668834,0.2773096603832072,-17.14606003437843,
CA3957512131620170829,2017,2018.0,1.0,0.4272340753650031,0.14459008013839172,-17.20116161450238,
CA3927312065620180903,2018,2018.0,0.0,0.6974234060128842,0.5559177301564462,-14.744859961012098,
CA3710912184820160926,2016,2018.0,2.0,0.5553314016183359,0.3389894686936373,-14.814290670363066,
CA3646112190120160722,2016,2018.0,2.0,0.5660612686848648,0.33877449320815217,-15.731607845771022,
OR4448812148120160607,2016,2018.0,2.0,0.37435937054747126,0.09448184084058635,-18.90347255672726,
OR4408412223820180819,2018,2018.0,0.0,0.8547147456232727,0.7522655621974565,-14.887352447224561,
OR4470812185620170724,2017,2018.0,1.0,0.5339649957127589,0.22426572243563778,-16.38813257373545,
OR4474912191520170811,2017,2018.0,1.0,0.6191250391314536,0.37952138647845,-15.588686487983251,
OR4400912217020170804,2017,2018.0,1.0,0.7318857128686377,0.5589454529000885,-15.639814065078529,
OR4425712174320170811,2017,2018.0,1.0,0.3676375695040906,0.06886436523326148,-18.800721422428875,
OR4410112190920170810,2017,2018.0,1.0,0.4219423516135505,0.04925201825309068,-17.657668704921306,
OR4410112199420170810,2017,2018.0,1.0,0.7720336685648865,0.6182506389389643,-15.219366955595364,
OR4412912209720170811,2017,2018.0,1.0,0.7164269587774331,0.5247820399379224,-15.62080756872529,
OR4404612205520170810,2017,2018.0,1.0,0.6762535062333077,0.4722889023377199,-15.804606984932128,
OR4292412221220160728,2016,2018.0,2.0,0.37726240299817665,-0.012434375416356995,-19.60276514658387,
OR4279812231820170725,2017,2018.0,1.0,0.3686112789928607,0.02378747249334255,-17.764084673777784,
OR4254212214420170810,2017,2018.0,1.0,0.46150230035788803,0.20985769622275458,-16.087121072271703,
OR4298012228220170729,2017,2018.0,1.0,0.3620476116026129,-0.02190183742537082,-18.727613040350455,
OR4311112241120170811,2017,2018.0,1.0,0.6516794349809856,0.4606458693658775,-15.115403558641999,
OR4303712246520170809,2017,2018.0,1.0,0.5896546097124712,0.36793747924467735,-15.524763958776386,
OR4294112254720170808,2017,2018.0,1.0,0.6192044347730973,0.4127986178543394,-15.282044846956207,
OR4309112272520170810,2017,2018.0,1.0,0.6655266742200274,0.4184555873398322,-15.775407058180464,
OR4318212230620170809,2017,2018.0,1.0,0.6813022396938712,0.4955961929144212,-15.48519472214765,
OR4340212236220170810,2017,2018.0,1.0,0.5970829424815075,0.33230393459631263,-15.216218174184412,
OR4320912249720170811,2017,2018.0,1.0,0.6756640971234231,0.46889648314087473,-15.387811113916795,
OR4330612262220170812,2017,2018.0,1.0,0.6927234576902954,0.48835714981402917,-15.241900223705297,
OR4331112282720170810,2017,2018.0,1.0,0.7723639748905992,0.6165632865631772,-15.590374477806407,
OR4375212142520170829,2017,2018.0,1.0,0.256711368673531,-0.11039375761293074,-20.797030686728295,
OR4258012299020180822,2018,2018.0,0.0,0.7796079545346543,0.6455380124031449,-15.849852154432734,
OR4307312203920180715,2018,2018.0,0.0,0.4377354461692722,0.1575492237901382,-16.603192972052884,
OR4275312292520180715,2018,2018.0,0.0,0.6163035627133813,0.46024228972289655,-15.038564546640801,
OR4293812266120180715,2018,2018.0,0.0,0.7572335739351557,0.6493706041918612,-15.19919801090563,
OR4282612280720180716,2018,2018.0,0.0,0.7006190662454987,0.5925834842840281,-14.824480029783548,
CA4143512316220170626,2017,2018.0,1.0,0.46123146859655334,0.15004124344081113,-14.185728100885711,
OR4209912285420180715,2018,2018.0,0.0,0.5506497325976188,0.34845403861491847,-14.891229860794308,
CA4186612267020190905,2019,2018.0,-1.0,0.5103640165630596,0.23688100186105865,-12.284756909761544,
CA4018412336320170808,2017,2018.0,1.0,0.48767927822976115,0.2043697738197721,-17.51135457906032,
CA4011512332020170808,2017,2018.0,1.0,0.49383207829343184,0.26456487809576884,-17.860319662126237,
CA4077112312420170831,2017,2018.0,1.0,0.511721179773671,0.21496275221490788,-15.13870683152686,
CA4083912297820170808,2017,2018.0,1.0,0.5357061663127661,0.2461332976766985,-16.083596798412426,
CA4022812303620170913,2017,2018.0,1.0,0.5590454767601687,0.3171567660349752,-15.793803321923287,
CA4010912278920190905,2019,2018.0,-1.0,0.5812971519361345,0.3586491419938853,-14.309513419743345,
CA4088712301420190905,2019,2018.0,-1.0,0.7286049651346826,0.5574595582273733,-16.267592274217748,
CA4061612352420180904,2018,2018.0,0.0,0.7999218525718248,0.6855394098626285,-13.972626814959373,
CA4089112222820180809,2018,2018.0,0.0,0.7819306701931886,0.6562959297949267,-14.182411572647814,
CA4094312242720180905,2018,2018.0,0.0,0.7216852554599281,0.5838695631833284,-14.585865878236987,
OR4517811742720190728,2019,2019.0,0.0,0.5064430097618341,0.2928635011824694,-14.379301375526952,14.995995201870759
OR4563012190420170902,2017,2019.0,2.0,0.6080478335932851,0.33301303941674254,-16.207738419766443,21.651310861253336
ID4540111652720170908,2017,2019.0,2.0,0.5358751634729968,0.3084080040039483,-16.84889654225979,15.537424184160933
OR4540011770020161024,2016,2019.0,3.0,0.5367555455428095,0.31465092234187836,-16.96325305482541,14.322545513485801
ID4554811595020170801,2017,2019.0,2.0,0.5327474024954674,0.21993269686298747,-16.144279029414644,14.111131736707263
ID4431311660320161007,2016,2019.0,3.0,0.22529972843114868,5.014099781864474E-4,-22.868918745748733,3.581170330468703
ID4489011641020160503,2016,2019.0,3.0,0.6240175025879696,0.43786408387704356,-16.82844335704699,24.33895958685933
WA4610611995920180908,2018,2019.0,1.0,0.20291716338119783,-0.0011905153417748175,-27.64913072055555,1.857443981499798
ID4601011688120170715,2017,2019.0,2.0,0.295796620939,0.10504821689947884,-20.126012978909163,6.131038743944329
WA4567012103420180801,2018,2019.0,1.0,0.27896667831020844,0.08432145086002628,-23.138463653259016,4.289108924634074
ID4544811630920160818,2016,2019.0,3.0,0.3207257464600461,0.13382446626060113,-17.00339003055041,9.028213343378686
OR4560011651620170711,2017,2019.0,2.0,0.31613030187975655,0.10199571960896867,-20.074493903714142,3.7630348509302824
OR4597411899820180729,2018,2019.0,1.0,0.2507851055496562,0.04439005148996412,-25.510073587558665,4.19602772527282
WA4597011911020180622,2018,2019.0,1.0,0.2730033448126309,0.07688283988014351,-22.768972191951406,2.5547044035859265
OR4548011857620180810,2018,2019.0,1.0,0.284462746206711,0.13233909371184566,-21.661089500126497,1.0612893166659365
ID4603311692920180809,2018,2019.0,1.0,0.27598830626535803,0.07751161366842396,-19.092633400695917,5.991150258385285
ID4603611671720170715,2017,2019.0,2.0,0.33239755266629467,0.13804981503713007,-19.806210455856164,8.66733942261247
ID4458311709720180915,2018,2019.0,1.0,0.328184627723733,0.18812739575581655,-20.78228771224569,7.6054863932241
ID4490011637920180515,2018,2019.0,1.0,0.6873846887934081,0.5173365949344185,-16.095790951575378,26.726216873017638
OR4531411905220180816,2018,2019.0,1.0,0.2659116532982294,0.07630211877939104,-23.929025601651638,3.79859801901397
ID4427411715120180716,2018,2019.0,1.0,0.23832642356909642,0.0373921357518573,-22.015270852918185,6.237218834734914
OR4443511721920170803,2017,2019.0,2.0,0.24578647396797101,0.047029060336529045,-20.239170200977377,4.438838707288854
ID4447411719020180725,2018,2019.0,1.0,0.22726163829693785,0.020450792416797,-19.94457786071089,2.6389739854631054
OR4562412106720160701,2016,2019.0,3.0,0.2668793197676631,0.09997084107889229,-23.931939740576297,4.315256703857264
ID4533411639120180723,2018,2019.0,1.0,0.5400605423862109,0.263191338539427,-17.200843948124874,9.68528374725301
OR4596611865220190731,2019,2019.0,0.0,0.2058375588564794,-0.11838999156959042,-26.692594930296217,4.3855750628195915
ID4451711685020180725,2018,2019.0,1.0,0.28265478165007263,0.07246035309865007,-21.745307494818512,4.156243418489584
ID4467611644820180726,2018,2019.0,1.0,0.378340405686054,0.1635349071689244,-20.026942115558132,4.955503742963291
OR4511811697520181030,2018,2019.0,1.0,0.5666357088638411,0.2756951440808092,-16.195631190792962,18.478240596631533
OR4576011699020161024,2016,2019.0,3.0,0.5580328876678909,0.3387574887334761,-17.100323996148475,10.306707733062318
ID4253511698720170918,2017,2019.0,2.0,0.28720159661410816,0.026493037711352325,-21.93129361424308,2.3195039752328057
ID4248911688820190828,2019,2019.0,0.0,0.3959408050422519,0.1191090277545344,-19.000083114577667,5.085125856447773
OR4462111846220170616,2017,2019.0,2.0,0.5488229057787332,0.27418248044993543,-17.90395913978151,17.96157348458042
OR4414911858320190930,2019,2019.0,0.0,0.4657119388389939,0.19020066322857207,-18.63827914178952,4.021020432993262
OR4372011979020160515,2016,2019.0,3.0,0.49563639299358253,0.2499064220735671,-17.99173247742719,1.664759473441939
OR4372111979120170504,2017,2019.0,2.0,0.44208997774278475,0.18174773710917358,-18.35478122293698,4.396753670424048
CA4137212197020190922,2019,2019.0,0.0,0.4626617944134402,0.22829147764535115,-18.38322394504087,15.65838095093744
OR4265012175420190503,2019,2019.0,0.0,0.4290094834241313,0.11219694724191628,-17.95672026034136,16.736043374216713
OR4304512197320190915,2019,2019.0,0.0,0.5318400669203236,0.26537603091513523,-17.335667959394012,11.9888887586407
CA4119012308020171102,2017,2019.0,2.0,0.6876575384605713,0.4738756693659617,-13.795811274818533,18.47636042102535
OR4396011847820161001,2016,2019.0,3.0,0.31562775637477203,0.07043175247016137,-20.95585036295706,3.674308154573108
OR4417011845020160926,2016,2019.0,3.0,0.5158008923581867,0.22879207143570895,-17.56601433028107,21.868994435946092
OR4305111881420170401,2017,2019.0,2.0,0.6555050779417002,0.5426783585531322,-19.839688810564713,1.5824190536479175
CA3719112078820191002,2019,2019.0,0.0,0.3834201061277655,0.25541167127086956,-22.03083826130416,2.730548814593114
OR4441112073920191031,2019,2019.0,0.0,0.44104350124683517,0.18326017869146885,-17.936316697568692,3.7277661455466995
OR4442412039420190903,2019,2019.0,0.0,0.6017129395581966,0.35913907376206455,-17.486814578117073,17.26130357199255
OR4382511970020181020,2018,2019.0,1.0,0.4670021521698589,0.166801647552918,-18.342139437036256,8.198734828222182
OR4359512099520190923,2019,2019.0,0.0,0.4246961207327803,0.1358886849486631,-18.662381122114834,7.085935440040095
CA4179612108320170813,2017,2019.0,2.0,0.20224816745819568,0.0642312414253982,-23.542588187643197,1.9319556519320984
OR4473012140020160415,2016,2019.0,3.0,0.4304905551161507,0.16623980237032462,-18.903277763993945,7.770789604681676
CA4077412213620180201,2018,2019.0,1.0,0.6685715851505748,0.46299867808965245,-14.570622730613245,17.243923540946334
CA4192012170520180516,2018,2019.0,1.0,0.5296258020756751,0.4120339516508723,-18.303308651829173,2.2985806848185404
OR4287611889620190315,2019,2019.0,0.0,0.5952008575093553,0.43694210875371875,-22.241027499717227,2.2650099274119753
OR4383111898220190520,2019,2019.0,0.0,0.46174644669342385,0.12469938787445513,-19.30765207975382,14.132194604142382
OR4421611929720181025,2018,2019.0,1.0,0.6260059949309882,0.3824116771303078,-17.345030307702025,20.53336375858137
OR4261612132420180510,2018,2019.0,1.0,0.41360046600601175,0.09368111908474291,-19.356442700685577,16.773207796150484
OR4441412049420180508,2018,2019.0,1.0,0.5683330343622934,0.3227089038783324,-17.169336194537834,14.576553467095945
CA4193212150720180221,2018,2019.0,1.0,0.6446735861402648,0.5471913611308366,-20.64987028089403,1.2271650001432335
OR4463911860120181026,2018,2019.0,1.0,0.577685495660179,0.3025006317751095,-17.622054791112845,20.357027803700387
CA3759811955420160626,2016,2019.0,3.0,0.48430628694436134,0.23652814493910937,-15.527506510004658,22.652283619672474
CA3755212015420190901,2019,2019.0,0.0,0.3043608011250084,0.08994725814048253,-18.137420991683705,
CA3641011873720181004,2018,2019.0,1.0,0.6144407990001128,0.38847455508279277,-15.463290153842832,29.169688748833288
ID4273611666120160929,2016,2019.0,3.0,0.2545085989208122,-0.0303703883415142,-23.62601859352508,4.521547704094668
CA3744911965020170829,2017,2019.0,2.0,0.5305900907685684,0.24323376342999878,-16.180337559889157,14.18162168640575
CA3721711946920170903,2017,2019.0,2.0,0.4837916501744959,0.23316853878658841,-16.310513653355333,
CA3700411949520160730,2016,2019.0,3.0,0.3841368193720322,0.15823462835172775,-17.2332864736006,5.109112107001242
CA3779911892220160804,2016,2019.0,3.0,0.3295337853062253,0.09997529547621105,-20.17484871280336,10.56294614241319
CA3778011892120160917,2016,2019.0,3.0,0.3116597658151742,0.08865995858732584,-21.65613051078817,5.352168101646405
CA3753811959820170813,2017,2019.0,2.0,0.4599210036048344,0.17704879360143677,-15.782093485150495,14.848116346852228
CA3764411961820170801,2017,2019.0,2.0,0.48688775517569766,0.18826276125924263,-16.711814982580638,19.102186412309127
CA3760511996620191006,2019,2019.0,0.0,0.6191296152559634,0.4302782103591222,-15.633441024204544,16.876764200508447
CA3756511912720180611,2018,2019.0,1.0,0.4297929173907659,0.1486062337899179,-16.09711248768877,12.853198912080423
CA3765211988120180713,2018,2019.0,1.0,0.44760457079076055,0.16964136723592746,-16.36171792851814,14.506389121735127
CA3782611887220190726,2019,2019.0,0.0,0.3846306236796777,0.1506043754640141,-18.382033116103923,11.059735596859017
OR4440811838320160731,2016,2019.0,3.0,0.4586444208500991,0.15497281469755644,-18.43846072163422,7.688160285420593
OR4428511846020190809,2019,2019.0,0.0,0.6013145970208779,0.3819637320361292,-16.04002437498223,14.808517847460926
CA4005312066920190904,2019,2019.0,0.0,0.5820050240233733,0.3658318399917265,-16.728169110779668,13.00683237979038
CA3837311989620170819,2017,2019.0,2.0,0.4006141404883918,0.09144451068680892,-16.615956264811174,17.609793661081667
NV3882011959620171003,2017,2019.0,2.0,0.2286692576508892,-0.006585696944002521,-19.53252703163651,4.533869694549925
CA3834911992920180801,2018,2019.0,1.0,0.380569784450808,0.060497123014291485,-17.048796712406677,16.638109079903085
CA3839611945120180904,2018,2019.0,1.0,0.2870594081878162,-0.043370764425879095,-20.481096544942545,6.92287364341544
